"26204.852","42515.901","20984.788","32165.676","1"
"26462.19","42028.031","21170.976","31843.183","1"
"26586.418","41600.531","21171.833","31765.891","1"
"27042.377","42216.416","21331.664","31528.994","1"
"27020.945","42143.043","21381.326","31474.748","1"
"26912.004","42137.538","21376.726","31423.408","1"
"26613.423","42553.604","21378.375","31519.428","1"
"26339.655","42846.132","21412.008","31344.666","1"
"26080.727","42745.129","21304.521","31770.028","1"
"26124.38","42435.024","21570.502","31477.941","1"
